,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips,parcelid
21386,5.0,2.0,1943.0,78025.0,1966.0,1296.29,6037.0,12771795
21387,3.0,2.0,2130.0,153049.0,1941.0,2463.29,6037.0,12562812
21388,4.0,3.0,2174.0,625496.0,1966.0,7152.16,6059.0,14046112
21389,3.0,3.0,2866.0,518490.0,1990.0,5151.52,6059.0,14471420
21390,4.0,3.0,3048.0,602135.0,1989.0,7676.04,6111.0,17298038
21391,3.0,2.0,1310.0,217168.0,1970.0,2812.7,6111.0,17233518
21392,4.0,2.0,1197.0,,1954.0,388.18,6059.0,14006983
21393,3.0,2.0,1290.0,141745.0,1986.0,2675.83,6037.0,11192502
21394,3.0,2.0,1122.0,55676.0,1960.0,869.02,6059.0,14039932
21395,4.0,2.0,1576.0,455000.0,1977.0,5331.78,6111.0,17260077
21396,3.0,2.5,1691.0,670000.0,1996.0,7923.56,6059.0,14149905
21397,4.0,2.5,1856.0,421232.0,1968.0,5060.08,6059.0,14116405
21398,2.0,1.0,884.0,294421.0,1985.0,3629.93,6037.0,10985622
21399,4.0,3.0,2399.0,647729.0,1964.0,7472.86,6059.0,14149815
21400,4.0,2.0,1360.0,435784.0,1977.0,4436.82,6059.0,14503917
21401,4.0,4.0,3374.0,1686427.0,1992.0,19794.68,6037.0,11586649
21402,4.0,5.0,4000.0,2597367.0,2013.0,54391.29,6037.0,167637371
21403,2.0,2.0,1281.0,165100.0,1928.0,2064.48,6037.0,12546487
21404,4.0,2.0,1629.0,162319.0,1959.0,2221.16,6037.0,11063936
21405,2.0,1.0,958.0,505081.0,1926.0,6539.34,6037.0,11633068
21406,5.0,2.5,1786.0,73350.0,1965.0,1074.6,6059.0,14013460
21407,4.0,3.0,3456.0,529714.0,1944.0,6745.21,6037.0,12611519
21408,3.0,2.0,1310.0,405688.0,1968.0,4801.54,6111.0,17246026
21409,4.0,2.0,1289.0,167725.0,1962.0,2148.9,6059.0,14078145
21410,4.0,3.0,3200.0,769174.0,1997.0,10862.42,6059.0,14502499
21411,2.0,2.0,1347.0,503557.0,1941.0,6064.55,6037.0,10909712
21412,4.0,2.0,1664.0,303469.0,1961.0,3221.52,6111.0,17283560
21413,2.0,3.0,1941.0,317646.0,1995.0,2980.72,6059.0,14500775
21414,3.0,4.5,3614.0,766109.0,1991.0,8761.72,6059.0,14113725
21415,4.0,3.0,3045.0,854038.0,2007.0,10480.33,6037.0,10990459
21416,3.0,2.0,1604.0,542211.0,1971.0,6446.1,6059.0,14169483
21417,2.0,1.0,750.0,72431.0,1933.0,1111.56,6037.0,12622445
21418,4.0,2.5,2044.0,650146.0,1992.0,9570.3,6059.0,14501328
21419,2.0,2.0,1049.0,418000.0,1989.0,4985.3,6111.0,17246991
21420,3.0,2.0,1120.0,432624.0,1975.0,4396.56,6059.0,14462414
21421,4.0,3.0,2079.0,704303.0,1915.0,8358.95,6037.0,12544040
21422,3.0,2.0,1448.0,267058.0,1975.0,3380.57,6037.0,12817349
21423,1.0,1.0,764.0,91046.0,1979.0,968.64,6059.0,14531302
21424,2.0,2.0,1340.0,68889.0,1955.0,880.08,6037.0,12154025
21425,4.0,3.0,3420.0,817000.0,1997.0,7805.68,6059.0,14478267
21426,5.0,3.0,1998.0,610991.0,1962.0,7447.83,6037.0,12851766
21427,5.0,3.0,2336.0,545000.0,1965.0,6301.48,6111.0,17260143
21428,3.0,2.0,1208.0,52237.0,1958.0,842.66,6059.0,14012656
21429,3.0,3.0,3307.0,878794.0,1986.0,8911.5,6059.0,14477786
21430,5.0,3.0,2797.0,873000.0,1999.0,8437.88,6059.0,14478688
21431,4.0,2.0,1279.0,529783.0,1961.0,6041.36,6059.0,14036408
21432,4.0,2.5,1898.0,189154.0,1973.0,2327.06,6059.0,14146052
21433,4.0,2.0,4882.0,1561354.0,1975.0,17475.2,6037.0,12707786
21434,4.0,3.0,2228.0,315525.0,1931.0,5517.08,6037.0,11893196
21435,2.0,2.0,984.0,382000.0,1972.0,4462.54,6059.0,14035364
21436,3.0,3.0,2595.0,376201.0,1957.0,4802.06,6037.0,12706100
21437,3.0,2.0,1128.0,393000.0,1958.0,4972.55,6037.0,12849839
21438,3.0,2.0,1307.0,70963.0,1965.0,1050.32,6059.0,14121313
21439,3.0,2.0,1821.0,241277.0,1948.0,2973.33,6037.0,10993183
21440,3.0,2.0,1600.0,490000.0,1959.0,6104.51,6037.0,12850067
21441,3.0,2.0,1160.0,619945.0,1941.0,7505.87,6037.0,11962930
21442,3.0,1.0,1034.0,435000.0,1951.0,5250.32,6037.0,12795590
21443,3.0,2.0,1303.0,274414.0,1930.0,3326.48,6037.0,12195960
21444,4.0,3.0,2463.0,746000.0,1972.0,8549.5,6037.0,12608633
21445,3.0,2.0,2190.0,279574.0,1982.0,4038.35,6037.0,11267227
21446,4.0,2.0,1839.0,317985.0,1954.0,3790.94,6059.0,13875855
21447,2.0,3.0,1883.0,489414.0,1928.0,6525.42,6059.0,13896113
21448,3.0,2.0,1146.0,73135.0,1948.0,1233.92,6037.0,12320986
21449,3.0,2.0,1400.0,244850.0,1967.0,3486.2,6037.0,11104001
21450,5.0,5.0,5280.0,1680960.0,1979.0,17266.86,6059.0,14389102
21451,3.0,4.5,3930.0,1136777.0,1991.0,13040.84,6059.0,14202700
21452,2.0,1.0,1113.0,618177.0,1924.0,7124.85,6037.0,12121610
21453,3.0,1.0,1216.0,36812.0,1925.0,604.2,6037.0,12227065
21454,3.0,3.0,2822.0,247635.0,1990.0,3672.65,6037.0,11300568
21455,2.0,1.0,796.0,210423.0,1947.0,2697.64,6037.0,12322831
21456,2.0,1.0,1292.0,78031.0,1940.0,897.79,6037.0,12043034
21457,3.0,2.5,2584.0,721842.0,1999.0,7805.88,6059.0,14230331
21458,4.0,4.5,3898.0,1311462.0,2003.0,14315.1,6059.0,14437779
21459,5.0,4.5,3871.0,1088613.0,1997.0,11995.22,6059.0,13981564
21460,4.0,3.5,2839.0,973402.0,2003.0,10823.34,6059.0,14438083
21461,3.0,2.5,2300.0,864747.0,1997.0,9755.62,6059.0,13861771
21462,5.0,3.0,2813.0,681505.0,1966.0,7769.74,6059.0,14245472
21463,4.0,3.0,1925.0,312402.0,1987.0,3093.94,6059.0,14384363
21464,4.0,3.0,1373.0,413148.0,1951.0,5249.51,6037.0,11440871
21465,4.0,2.0,1640.0,148896.0,1998.0,2642.17,6037.0,11317363
21466,5.0,4.0,3858.0,919260.0,1999.0,13216.3,6037.0,11134999
21467,4.0,2.0,1304.0,416252.0,1955.0,4991.88,6059.0,14262841
21468,4.0,2.0,1450.0,497056.0,1974.0,5410.38,6059.0,14231952
21469,2.0,1.0,686.0,200628.0,1936.0,2715.96,6059.0,13943854
21470,3.0,2.5,1803.0,450222.0,1985.0,5080.5,6111.0,17199036
21471,2.0,1.0,900.0,262949.0,1910.0,3300.04,6037.0,12210908
21472,3.0,2.5,1859.0,125870.0,1975.0,1715.38,6059.0,13865602
21473,4.0,2.0,1418.0,571000.0,1950.0,6640.2,6037.0,11448510
21474,4.0,3.5,3586.0,581991.0,,6163.76,6111.0,17072018
21475,2.0,1.0,1130.0,281909.0,1958.0,2802.12,6059.0,13898398
21476,2.0,1.0,1128.0,405000.0,1949.0,5029.91,6037.0,12319621
21477,2.0,1.0,949.0,238363.0,1953.0,1532.95,6037.0,12435983
21478,3.0,2.5,2112.0,612000.0,1985.0,6763.28,6111.0,17198638
21479,5.0,3.0,3226.0,727421.0,1989.0,8545.0,6059.0,14201761
21480,3.0,2.0,1896.0,472143.0,1958.0,7142.79,6037.0,11852584
21481,3.0,2.5,2068.0,454012.0,1999.0,4474.18,6059.0,14392147
21482,3.0,2.0,1447.0,66703.0,1970.0,1010.22,6059.0,14264829
21483,4.0,2.0,1628.0,106126.0,1970.0,1450.46,6059.0,14264746
21484,3.0,2.5,2249.0,714518.0,1996.0,7111.46,6059.0,14391611
21485,3.0,3.0,2792.0,445730.0,1997.0,5482.74,6059.0,14201237
21486,2.0,1.0,872.0,29565.0,1949.0,869.39,6037.0,12257846
21487,3.0,3.0,1911.0,263856.0,1984.0,3753.31,6037.0,13091715
21488,3.0,1.0,1219.0,459958.0,1953.0,5501.51,6037.0,12434482
21489,3.0,2.0,1348.0,324675.0,1962.0,4520.11,6037.0,12980415
21490,4.0,3.0,2214.0,583000.0,1970.0,6775.82,6059.0,14264831
21491,3.0,2.0,2332.0,507826.0,1964.0,6396.43,6037.0,11137480
21492,2.0,2.0,1169.0,82141.0,1971.0,1309.48,6037.0,13085880
21493,3.0,2.0,1229.0,504513.0,1971.0,5217.12,6059.0,14382153
21494,3.0,2.0,1731.0,232057.0,1970.0,2373.72,6059.0,14371691
21495,3.0,2.0,1494.0,509714.0,1976.0,5539.66,6059.0,14208548
21496,5.0,3.0,2276.0,202094.0,1956.0,2568.5,6037.0,12127630
21497,3.0,3.0,1071.0,291783.0,1947.0,3679.26,6037.0,13018915
21498,5.0,2.0,1754.0,491000.0,1968.0,5172.4,6111.0,17095439
21499,3.0,3.5,2515.0,842343.0,1969.0,9114.66,6059.0,14313902
21500,3.0,2.0,2062.0,253645.0,1957.0,13186.92,6037.0,11428539
21501,3.0,2.0,1482.0,206896.0,1973.0,2482.42,6059.0,14209955
21502,4.0,2.0,1355.0,480000.0,1955.0,5556.24,6059.0,13905296
21503,3.0,3.0,2130.0,277000.0,1988.0,4074.81,6037.0,11270155
21504,4.0,2.5,2518.0,2870000.0,1966.0,30469.6,6059.0,14314519
21505,4.0,4.5,2769.0,1102562.0,2014.0,11445.32,6059.0,14366911
21506,3.0,3.0,2096.0,398574.0,2013.0,5862.18,6111.0,17098007
21507,3.0,2.0,2126.0,1433995.0,2003.0,14879.74,6059.0,14315069
21508,2.0,2.0,1578.0,297899.0,1985.0,3160.9,6111.0,17190797
21509,3.0,1.0,1082.0,403446.0,1950.0,5077.64,6037.0,12488232
21510,3.0,2.5,2084.0,579212.0,2008.0,9799.52,6059.0,14211081
21511,3.0,2.0,1183.0,223093.0,1961.0,2651.36,6059.0,14226199
21512,4.0,3.0,2088.0,504000.0,1974.0,6741.84,6037.0,11165158
21513,4.0,2.0,1649.0,98086.0,1969.0,1094.18,6059.0,14304309
21514,4.0,3.0,3550.0,549514.0,1976.0,5696.92,6059.0,14373480
21515,3.0,2.0,1779.0,442171.0,1958.0,5379.41,6037.0,12907212
21516,4.0,2.0,1792.0,390739.0,1950.0,4879.89,6037.0,12484604
21517,3.0,2.0,1680.0,240212.0,1978.0,2493.8,6059.0,14381013
21518,3.0,1.5,1212.0,130820.0,1958.0,1726.24,6059.0,14262082
21519,5.0,3.0,1950.0,373124.0,1965.0,5211.62,6037.0,11106694
21520,4.0,2.0,1358.0,523360.0,1962.0,5579.56,6111.0,17137682
21521,7.0,4.0,5140.0,1726615.0,1922.0,20869.63,6037.0,11756547
21522,5.0,3.0,2420.0,291284.0,1968.0,3020.04,6059.0,14379490
21523,3.0,1.0,1010.0,209928.0,1953.0,2631.59,6037.0,10732128
21524,3.0,2.0,1400.0,544900.0,1972.0,5633.26,6059.0,14378226
21525,3.0,2.0,1480.0,381733.0,1961.0,4982.31,6037.0,12252496
21526,3.0,2.0,2539.0,173467.0,1964.0,2251.39,6037.0,10797073
21527,3.0,3.0,2286.0,149481.0,1950.0,1953.97,6037.0,10796857
21528,4.0,2.0,2036.0,380468.0,1968.0,4414.73,6037.0,12412570
21529,2.0,2.0,1444.0,453000.0,1989.0,5326.56,6111.0,17156940
21530,4.0,2.5,1887.0,527874.0,1984.0,5577.68,6059.0,14307987
21531,4.0,2.0,1339.0,381849.0,1963.0,4112.74,6111.0,17089960
21532,4.0,2.5,2167.0,646626.0,1983.0,6726.76,6059.0,14308019
21533,3.0,2.0,708.0,263442.0,1947.0,3447.64,6037.0,11435514
21534,3.0,2.0,1754.0,505831.0,1953.0,6147.0,6037.0,12330090
21535,2.0,1.0,775.0,169006.0,1942.0,3419.85,6037.0,12268477
21536,4.0,2.0,1715.0,290150.0,1968.0,3095.84,6111.0,17136627
21537,4.0,2.5,1906.0,287679.0,1971.0,2910.78,6059.0,14377761
21538,5.0,3.0,3246.0,674400.0,2004.0,11204.65,6037.0,11348398
21539,3.0,3.0,2004.0,578692.0,1959.0,6992.29,6037.0,11099825
21540,3.0,2.5,2085.0,1351265.0,1964.0,14529.56,6059.0,14294038
21541,4.0,2.5,2503.0,888000.0,1990.0,8933.82,6059.0,14413701
21542,5.0,5.0,4864.0,1610000.0,1964.0,17737.22,6059.0,13963055
21543,4.0,3.0,1733.0,210929.0,1949.0,2728.52,6037.0,11322642
21544,2.0,1.0,787.0,354000.0,1948.0,4327.66,6037.0,10822857
21545,2.0,2.5,2238.0,640880.0,1989.0,7073.66,6059.0,13892174
21546,2.0,2.0,1350.0,822352.0,1979.0,9434.12,6059.0,14429156
21547,3.0,3.0,1755.0,447300.0,1958.0,5349.64,6037.0,12921253
21548,3.0,1.0,1296.0,242090.0,1923.0,3067.17,6037.0,12457622
21549,4.0,2.0,1300.0,685293.0,1966.0,7637.98,6059.0,13976303
21550,4.0,2.0,1584.0,600000.0,1972.0,7317.92,6111.0,17055855
21551,2.0,2.0,1246.0,352080.0,1955.0,4246.39,6037.0,10873747
21552,3.0,2.5,1800.0,546578.0,1998.0,6217.24,6059.0,13977730
21553,3.0,2.0,1400.0,362057.0,1960.0,4456.03,6037.0,11092049
21554,3.0,3.0,2407.0,687900.0,1956.0,7626.96,6037.0,12049723
21555,5.0,2.0,1342.0,59880.0,1963.0,934.04,6059.0,13840792
21556,3.0,2.0,1813.0,511637.0,1970.0,6429.24,6111.0,17056319
21557,3.0,2.0,1633.0,436416.0,1969.0,4434.94,6059.0,14411555
21558,3.0,2.0,1557.0,621320.0,1966.0,6306.04,6059.0,14411477
21559,3.0,2.0,1308.0,527086.0,1966.0,5281.62,6059.0,14411156
21560,4.0,3.0,2200.0,130218.0,1962.0,1949.26,6037.0,12950325
21561,4.0,2.0,1314.0,54850.0,1959.0,840.24,6059.0,14237595
21562,3.0,2.5,2058.0,379156.0,1989.0,4537.1,6111.0,17147549
21563,3.0,2.0,1269.0,206729.0,1946.0,3056.14,6037.0,12293151
21564,3.0,2.0,1241.0,384200.0,1978.0,4296.78,6111.0,17206021
21565,3.0,2.0,1283.0,139421.0,1953.0,1810.54,6059.0,14276032
21566,3.0,2.0,1231.0,269481.0,1962.0,3352.86,6059.0,13974604
21567,3.0,2.0,1570.0,69119.0,1958.0,966.05,6037.0,10722688
21568,3.0,2.0,1415.0,134617.0,1952.0,2382.62,6037.0,11278094
21569,2.0,2.0,1527.0,568508.0,1975.0,5901.46,6059.0,14425835
21570,4.0,4.5,4570.0,1155800.0,2013.0,14489.0,6111.0,17205303
21571,4.0,3.0,2374.0,481116.0,1929.0,5780.78,6111.0,17053266
21572,3.0,2.0,1602.0,827428.0,1973.0,8320.86,6059.0,14420571
21573,3.0,2.0,1218.0,89211.0,1950.0,1257.98,6037.0,11467255
21574,3.0,2.0,1637.0,555000.0,1959.0,6306.48,6059.0,13850469
21575,5.0,4.0,3211.0,757500.0,2006.0,13271.66,6111.0,17204903
21576,3.0,1.5,1264.0,270051.0,1959.0,3547.28,6059.0,13965906
21577,3.0,2.0,1360.0,364080.0,1952.0,4481.83,6037.0,10827235
21578,3.0,3.0,2138.0,61668.0,2010.0,4851.65,6037.0,11322233
21579,3.0,2.5,2344.0,896331.0,1964.0,9771.86,6059.0,14281339
21580,3.0,2.0,1056.0,230830.0,1948.0,3397.59,6037.0,12294032
21581,4.0,2.0,1802.0,112827.0,1967.0,1511.16,6037.0,12438966
21582,3.0,2.0,1412.0,867000.0,1948.0,10404.1,6037.0,11462056
21583,3.0,2.5,2623.0,714000.0,2003.0,8595.84,6111.0,17146016
21584,3.0,2.0,1341.0,436159.0,1956.0,5351.59,6037.0,11096018
21585,4.0,3.0,2115.0,315734.0,1988.0,4637.51,6037.0,11175612
21586,3.0,2.0,1318.0,219000.0,1986.0,3358.36,6037.0,11281956
21587,3.0,2.0,1596.0,330453.0,1997.0,3994.45,6037.0,12476706
21588,3.0,2.0,1578.0,223455.0,1964.0,2528.2,6111.0,17065126
21589,3.0,3.0,2531.0,672563.0,1993.0,6753.74,6059.0,14399028
21590,3.0,4.0,2934.0,582353.0,2002.0,7064.74,6059.0,14182406
21591,3.0,1.0,1065.0,306867.0,1955.0,3889.05,6037.0,12915397
21592,2.0,2.0,1230.0,530519.0,1973.0,6042.48,6059.0,13860258
21593,4.0,2.0,1738.0,114295.0,1972.0,1175.3,6059.0,14397443
21594,3.0,1.0,980.0,380734.0,1956.0,4208.22,6059.0,14234481
21595,3.0,1.5,2232.0,544000.0,1957.0,6561.14,6059.0,13949730
21596,3.0,2.0,2277.0,150916.0,1961.0,2036.8,6037.0,12969593
21597,2.0,1.0,520.0,1511399.0,1948.0,16515.32,6059.0,14293715
21598,2.0,1.0,660.0,16317.0,1909.0,299.31,6037.0,12211496
21599,6.0,4.0,3150.0,1542219.0,1925.0,18694.93,6037.0,11608155
21600,4.0,3.0,3122.0,552738.0,1988.0,5894.94,6111.0,17144233
21601,4.0,3.0,4033.0,2328248.0,1962.0,26381.72,6037.0,10737364
21602,3.0,1.5,1281.0,546000.0,1924.0,6440.8,6059.0,13837449
21603,4.0,2.0,1649.0,528700.0,1964.0,5657.84,6111.0,17267402
21604,4.0,2.5,2243.0,94497.0,1968.0,1393.0,6059.0,14286291
21605,5.0,2.0,1804.0,87197.0,1963.0,1271.68,6037.0,12953826
21606,5.0,2.0,1502.0,319236.0,1948.0,4017.07,6037.0,10816244
21607,3.0,2.0,1298.0,236161.0,1955.0,3064.36,6059.0,13959476
21608,3.0,2.0,1726.0,754000.0,2008.0,9302.44,6111.0,17058213
21609,3.0,3.0,2693.0,1046055.0,1964.0,12906.88,6037.0,10814271
21610,3.0,2.0,1392.0,53587.0,1965.0,1346.8,6037.0,11280322
21611,5.0,4.0,3445.0,568674.0,1972.0,6299.96,6059.0,13978330
21612,4.0,2.5,2731.0,507940.0,1979.0,5591.84,6111.0,17267647
21613,3.0,2.0,1312.0,165036.0,1953.0,2121.21,6037.0,11093776
21614,3.0,3.0,2037.0,130599.0,1932.0,1714.02,6037.0,11738772
21615,3.0,3.5,2696.0,1084956.0,1990.0,12075.7,6059.0,13858831
21616,3.0,2.0,1110.0,104523.0,1962.0,1482.81,6037.0,12918567
21617,3.0,2.0,1312.0,343473.0,1956.0,4150.43,6037.0,10876303
21618,4.0,2.0,1559.0,251768.0,1956.0,2875.36,6059.0,14236936
21619,3.0,2.0,1217.0,403740.0,1955.0,4773.98,6059.0,13835826
21620,3.0,2.0,1590.0,209176.0,2001.0,3396.56,6037.0,11276005
21621,2.0,1.0,965.0,52713.0,1957.0,612.76,6111.0,17172785
21622,3.0,2.5,1897.0,569191.0,1955.0,6621.6,6059.0,13835151
21623,3.0,2.0,1648.0,439219.0,1968.0,5093.62,6059.0,14287246
21624,3.0,3.5,2277.0,873115.0,1987.0,9770.52,6059.0,13865827
21625,3.0,2.5,2183.0,503979.0,1987.0,5120.14,6059.0,14439359
21626,3.0,1.0,1078.0,319803.0,1948.0,5580.19,6037.0,12263855
21627,2.0,1.0,1191.0,163526.0,1943.0,3326.96,6037.0,12274752
21628,4.0,2.0,1719.0,556000.0,1979.0,6863.42,6037.0,10730321
21629,4.0,3.5,5164.0,1666679.0,2001.0,17738.28,6111.0,17124688
21630,5.0,4.5,3764.0,1803036.0,2014.0,25178.02,6059.0,14340850
21631,5.0,3.0,2546.0,691756.0,2000.0,9439.14,6059.0,14452746
21632,3.0,1.0,936.0,172234.0,1947.0,2172.62,6037.0,10887323
21633,3.0,1.0,792.0,80605.0,1925.0,1074.83,6037.0,11770199
21634,2.0,1.0,812.0,666608.0,1952.0,8131.54,6037.0,11488403
21635,3.0,2.0,1314.0,45315.0,1956.0,6468.34,6037.0,12893718
21636,2.0,1.0,1607.0,846708.0,1925.0,10275.39,6037.0,12025915
21637,4.0,2.5,2323.0,761437.0,1997.0,8552.66,6059.0,14254349
21638,3.0,2.0,1045.0,63648.0,1957.0,1018.43,6037.0,13036842
21639,3.0,2.0,1752.0,1027062.0,1922.0,12404.21,6037.0,11996199
21640,3.0,3.0,2673.0,559774.0,1959.0,6608.06,6059.0,13926304
21641,3.0,3.0,3415.0,733033.0,2000.0,10493.26,6059.0,14452382
21642,5.0,3.0,4181.0,1363280.0,1977.0,14062.96,6059.0,14320785
21643,3.0,2.0,1048.0,399500.0,1951.0,4760.91,6037.0,12900209
21644,2.0,1.5,997.0,222636.0,1984.0,2589.84,6111.0,17185232
21645,4.0,3.0,2313.0,578955.0,1976.0,6255.26,6059.0,14217968
21646,3.0,2.0,1268.0,385795.0,1954.0,4592.33,6037.0,13033826
21647,2.0,2.0,1574.0,83217.0,1954.0,1237.31,6037.0,12892505
21648,3.0,2.0,1963.0,394807.0,1964.0,3944.56,6059.0,14448231
21649,3.0,2.0,1420.0,167666.0,1992.0,2951.09,6037.0,11312364
21650,3.0,2.0,1232.0,386162.0,1962.0,4579.6,6059.0,13909004
21651,4.0,2.0,1921.0,98282.0,1957.0,1327.04,6037.0,10730265
21652,2.0,1.0,843.0,108931.0,1922.0,1453.58,6037.0,11391424
21653,3.0,3.0,2156.0,330185.0,1961.0,4115.13,6037.0,10846831
21654,3.0,3.0,2551.0,562500.0,2005.0,9708.54,6037.0,11151091
21655,4.0,3.0,1900.0,1065874.0,1969.0,10805.94,6059.0,14319654
21656,3.0,2.0,1770.0,510000.0,1958.0,6053.88,6059.0,13993517
21657,4.0,2.0,1562.0,421637.0,1954.0,5064.6,6059.0,13915090
21658,2.0,2.0,1204.0,215310.0,1964.0,2199.02,6059.0,14448667
21659,4.0,2.5,2678.0,130258.0,1965.0,1681.54,6059.0,13868238
21660,4.0,3.0,2392.0,373624.0,1997.0,4133.2,6059.0,14339177
21661,4.0,3.5,2564.0,802538.0,1997.0,8565.98,6059.0,14339251
21662,3.0,2.0,1851.0,247900.0,2007.0,3821.44,6037.0,11308384
21663,3.0,2.0,1110.0,49603.0,1962.0,617.18,6111.0,17181003
21664,3.0,1.5,1087.0,132701.0,1959.0,1807.54,6059.0,13908497
21665,3.0,2.0,1335.0,397049.0,1940.0,4852.84,6037.0,12497368
21666,4.0,2.0,2460.0,1160760.0,1971.0,13337.77,6037.0,12128014
21667,4.0,3.0,2453.0,704578.0,2007.0,8165.98,6037.0,13049330
21668,3.0,2.0,1201.0,58131.0,1957.0,906.84,6059.0,13908244
21669,2.0,2.0,1193.0,71187.0,1946.0,983.88,6037.0,10839886
21670,2.0,1.0,1020.0,266569.0,1955.0,3158.14,6059.0,13913849
21671,3.0,2.0,1200.0,248657.0,1978.0,3189.98,6059.0,13919177
21672,2.0,2.0,913.0,139461.0,1987.0,1899.09,6037.0,12889899
21673,3.0,2.0,2452.0,742429.0,1958.0,8348.62,6059.0,14247242
21674,3.0,2.0,1296.0,405315.0,1939.0,4488.11,6037.0,12052891
21675,4.0,3.0,1709.0,441000.0,1984.0,6069.18,6037.0,11122416
21676,4.0,3.0,2438.0,141332.0,1974.0,1514.36,6111.0,17127694
21677,3.0,1.0,1271.0,465922.0,1950.0,5393.48,6059.0,13875601
21678,3.0,1.0,1299.0,576386.0,1951.0,6942.62,6037.0,10809068
21679,4.0,4.0,1701.0,330000.0,1993.0,4430.22,6037.0,12272626
21680,4.0,3.0,2160.0,440979.0,1980.0,4944.94,6111.0,17279378
21681,3.0,2.5,2578.0,185380.0,1977.0,2187.7,6059.0,14219437
21682,4.0,1.5,1213.0,156122.0,1954.0,1985.2,6059.0,13911083
21683,3.0,1.0,1274.0,46420.0,1953.0,773.36,6059.0,13870098
21684,4.0,4.0,2924.0,700284.0,1950.0,8492.68,6037.0,12384350
21685,3.0,3.0,1620.0,556000.0,1986.0,5675.5,6059.0,14363955
21686,4.0,2.5,2691.0,495435.0,1980.0,5464.44,6059.0,14216398
21687,4.0,5.0,3900.0,2300000.0,1975.0,27337.23,6037.0,11889714
21688,2.0,2.0,1488.0,240000.0,1973.0,2533.92,6111.0,17190604
21689,4.0,4.0,3901.0,889241.0,1999.0,10355.02,6059.0,14333719
21690,2.0,2.0,964.0,235410.0,1977.0,2489.14,6059.0,14322448
21691,3.0,1.0,1062.0,246670.0,1949.0,3176.66,6037.0,12350409
21692,3.0,3.0,1571.0,353677.0,1989.0,4994.69,6037.0,11178524
21693,2.0,2.0,1370.0,239610.0,1949.0,2914.6,6037.0,10845225
21694,3.0,2.0,1716.0,680217.0,1953.0,7895.52,6037.0,13038740
21695,4.0,2.0,1957.0,1190000.0,2012.0,11991.36,6059.0,14450582
21696,4.0,2.0,1296.0,269105.0,1950.0,3657.9,6037.0,12389194
21697,3.0,1.0,916.0,123000.0,1954.0,2142.32,6037.0,11291346
21698,2.0,1.0,994.0,411253.0,1950.0,4930.87,6037.0,12495113
21699,3.0,2.0,1234.0,363000.0,1978.0,3806.6,6111.0,17265599
21700,3.0,2.5,1535.0,677171.0,1985.0,7059.28,6059.0,14345617
21701,3.0,2.0,1969.0,677000.0,1950.0,8802.85,6037.0,12495087
21702,3.0,1.0,908.0,269302.0,1953.0,3623.39,6037.0,12663789
21703,3.0,2.0,1410.0,63740.0,1962.0,896.54,6037.0,10719918
21704,3.0,2.0,1323.0,513000.0,1958.0,6420.42,6037.0,12739526
21705,1.0,2.0,1256.0,280923.0,1930.0,3020.94,6111.0,17068528
21706,5.0,4.0,5081.0,719404.0,1980.0,9141.89,6037.0,11847041
21707,4.0,3.0,2409.0,722199.0,1939.0,8725.15,6037.0,10901131
21708,3.0,2.0,1910.0,84943.0,1935.0,1358.67,6037.0,12125298
21709,2.0,2.0,1171.0,845066.0,1962.0,8571.7,6059.0,14450888
21710,3.0,3.0,2760.0,173361.0,1951.0,2450.77,6037.0,11093985
21711,2.0,1.5,912.0,245689.0,1974.0,2878.46,6111.0,17226793
21712,3.0,2.0,1190.0,90353.0,1984.0,2060.79,6037.0,11238699
21713,3.0,3.0,1789.0,224000.0,1990.0,3629.7,6037.0,11213232
21714,3.0,2.0,1234.0,401401.0,1952.0,4925.35,6037.0,11058522
21715,3.0,3.0,3664.0,776454.0,1981.0,9630.7,6037.0,11081667
21716,3.0,2.0,2431.0,705197.0,1963.0,7514.26,6111.0,17127435
21717,1.0,2.0,806.0,271000.0,1941.0,3283.89,6037.0,12446406
21718,4.0,4.0,2020.0,303559.0,1989.0,3971.33,6037.0,12221089
21719,3.0,2.0,1190.0,310761.0,1939.0,3816.17,6037.0,12345996
21720,3.0,3.0,1273.0,621362.0,1985.0,6480.2,6059.0,14345652
21721,2.0,2.5,1658.0,776897.0,1979.0,8698.06,6059.0,14081634
21722,3.0,2.0,1140.0,104788.0,1958.0,1442.72,6037.0,12894976
21723,5.0,3.0,2603.0,346231.0,1989.0,5163.27,6037.0,11182996
21724,4.0,4.5,4911.0,1500000.0,2011.0,16914.86,6059.0,14164902
21725,3.0,2.0,2062.0,416215.0,1980.0,5103.66,6059.0,14402749
21726,3.0,2.5,2136.0,279205.0,1975.0,3157.38,6059.0,14217533
21727,2.0,1.0,804.0,141300.0,1957.0,2665.71,6037.0,11195503
21728,3.0,2.0,1997.0,842779.0,1928.0,10185.83,6037.0,11988613
21729,4.0,3.0,2202.0,211036.0,1989.0,3337.26,6037.0,11183212
21730,4.0,3.0,2203.0,641000.0,1978.0,6587.66,6059.0,14346833
21731,3.0,1.0,999.0,54012.0,1948.0,849.49,6037.0,12243914
21732,5.0,3.0,2744.0,456885.0,1968.0,5594.62,6059.0,14170556
21733,4.0,3.0,3069.0,787917.0,1985.0,9324.48,6059.0,14199807
21734,4.0,3.0,2358.0,698985.0,1986.0,7091.94,6059.0,14406696
